Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Fabian Frei,MF,Switzerland,33.0,1989.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,150.0,19.0,4.0,4.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,16.0,1.0,7.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Remo Freuler,MF,Switzerland,30.0,1992.0,4.0,4.0,323.0,1.0,3.0,1.0,10.3,0.0,0.0,0.0,127.0,154.0,1914.0,451.0,68.0,77.0,51.0,57.0,5.0,11.0,0.0,0.0,11.0,1.0,0.0,13.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,4.0,197.0,6.0,48.0,108.0,42.0,4.0,197.0,4.0,0.0,3.0,82.0,383.0,133.0,1.0,3.0,1.0,12.0,0.0,124.0,6.0,8.0,5.0,3.0,5.0,0.0,4.0,6.0,2.0,3.0,0.0,3.0,3.0,3.0,1.0
Keysher Fuller,DF,Costa,27.0,1994.0,3.0,3.0,253.0,1.0,3.0,2.0,15.5,0.0,0.0,0.0,44.0,63.0,663.0,194.0,21.0,27.0,21.0,26.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,93.0,11.0,38.0,36.0,20.0,4.0,93.0,2.0,1.0,1.0,44.0,174.0,101.0,1.0,2.0,0.0,4.0,1.0,47.0,5.0,4.0,4.0,3.0,1.0,0.0,3.0,7.0,4.0,2.0,0.0,2.0,3.0,9.0,0.0
Niclas Füllkrug,FW,Germany,29.0,1993.0,3.0,0.0,69.0,2.0,8.0,3.0,10.0,0.0,0.0,0.0,15.0,24.0,181.0,43.0,7.0,9.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,38.0,0.0,0.0,14.0,24.0,13.0,38.0,1.0,1.0,0.0,18.0,68.0,43.0,1.0,0.0,0.0,2.0,0.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rogelio Funes Mori,FW,Mexico,31.0,1991.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Gakpo,FW,Netherlands,23.0,1999.0,5.0,5.0,450.0,3.0,5.0,3.0,19.9,0.0,0.0,0.0,93.0,148.0,1261.0,499.0,56.0,67.0,20.0,35.0,7.0,29.0,0.0,10.0,7.0,4.0,2.0,11.0,0.0,0.0,0.0,8.0,5.0,3.0,33.0,0.0,0.0,0.0,19.0,5.0,5.0,212.0,5.0,21.0,73.0,123.0,7.0,212.0,13.0,5.0,5.0,120.0,715.0,354.0,14.0,10.0,1.0,16.0,9.0,132.0,27.0,8.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,10.0,1.0,9.0,3.0,6.0,0.0
Jesús Gallardo,DF,Mexico,27.0,1994.0,3.0,3.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,134.0,1518.0,416.0,52.0,64.0,34.0,45.0,6.0,17.0,0.0,1.0,9.0,2.0,1.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,14.0,1.0,0.0,170.0,7.0,55.0,77.0,39.0,3.0,170.0,4.0,3.0,1.0,80.0,401.0,171.0,4.0,2.0,1.0,5.0,0.0,76.0,14.0,9.0,5.0,5.0,4.0,0.0,3.0,8.0,5.0,5.0,1.0,4.0,1.0,10.0,0.0
Idrissa Gana Gueye,MF,Senegal,32.0,1989.0,3.0,3.0,270.0,0.0,4.0,1.0,19.6,0.0,0.0,0.0,107.0,133.0,1524.0,274.0,58.0,63.0,38.0,42.0,5.0,16.0,0.0,1.0,7.0,0.0,0.0,10.0,2.0,0.0,0.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,15.0,2.0,3.0,158.0,7.0,25.0,71.0,63.0,5.0,158.0,2.0,1.0,1.0,93.0,483.0,183.0,6.0,3.0,1.0,2.0,5.0,100.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,5.0,3.0,0.0
Gavi,MF,Spain,17.0,2004.0,4.0,4.0,284.0,1.0,1.0,1.0,17.6,0.0,0.0,0.0,133.0,154.0,1966.0,174.0,77.0,81.0,46.0,49.0,6.0,11.0,0.0,1.0,6.0,2.0,1.0,10.0,0.0,0.0,0.0,9.0,14.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,5.0,185.0,3.0,12.0,116.0,57.0,7.0,185.0,7.0,3.0,1.0,116.0,465.0,246.0,6.0,4.0,1.0,8.0,5.0,153.0,23.0,8.0,4.0,1.0,7.0,0.0,2.0,5.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0
Sultan Al-Ghanam,DF,Saudi,28.0,1994.0,3.0,1.0,126.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,52.0,489.0,245.0,23.0,27.0,9.0,14.0,2.0,8.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,71.0,5.0,19.0,26.0,27.0,3.0,71.0,2.0,0.0,2.0,35.0,146.0,73.0,4.0,0.0,1.0,4.0,1.0,36.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0
Nader Ghandri,DF,Tunisia,27.0,1995.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,561.0,204.0,5.0,6.0,19.0,21.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,44.0,10.0,32.0,12.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,63.0,31.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0
Saman Ghoddos,MF,IR,28.0,1993.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,193.0,39.0,10.0,10.0,5.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,2.0,7.0,15.0,1.0,24.0,0.0,0.0,0.0,19.0,73.0,30.0,0.0,2.0,0.0,2.0,1.0,19.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ali Gholizadeh,MF,IR,26.0,1996.0,3.0,2.0,199.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,72.0,637.0,262.0,30.0,39.0,13.0,20.0,2.0,9.0,1.0,2.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,21.0,0.0,1.0,88.0,5.0,22.0,35.0,35.0,3.0,88.0,8.0,4.0,4.0,60.0,295.0,146.0,4.0,2.0,2.0,2.0,2.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,5.0,3.0,2.0,0.0
Matthias Ginter,DF,Germany,28.0,1994.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,52.0,42.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Giroud,FW,France,35.0,1986.0,6.0,6.0,419.0,4.0,16.0,6.0,11.0,0.0,0.0,0.0,48.0,74.0,633.0,148.0,37.0,50.0,9.0,18.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,9.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,19.0,13.0,111.0,5.0,10.0,58.0,43.0,21.0,111.0,0.0,0.0,0.0,42.0,134.0,53.0,1.0,0.0,0.0,5.0,1.0,81.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0,0.0
Kamil Glik,DF,Poland,34.0,1988.0,4.0,4.0,360.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,118.0,130.0,2363.0,657.0,29.0,29.0,76.0,81.0,12.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,168.0,30.0,93.0,70.0,5.0,4.0,168.0,0.0,0.0,0.0,90.0,253.0,117.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,23.0,0.0
Serge Gnabry,FW,Germany,26.0,1995.0,3.0,3.0,263.0,1.0,12.0,4.0,15.6,0.0,0.0,0.0,86.0,118.0,1060.0,281.0,56.0,72.0,21.0,25.0,3.0,3.0,1.0,6.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,11.0,0.0,2.0,151.0,1.0,9.0,43.0,100.0,21.0,151.0,5.0,3.0,1.0,88.0,604.0,206.0,4.0,7.0,4.0,4.0,7.0,112.0,25.0,5.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0
Diego Godín,DF,Uruguay,36.0,1986.0,2.0,2.0,151.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,103.0,1827.0,515.0,26.0,32.0,47.0,54.0,13.0,16.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,116.0,5.0,43.0,72.0,1.0,1.0,116.0,0.0,0.0,0.0,73.0,317.0,168.0,0.0,1.0,1.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
Maxi Gómez,FW,Uruguay,25.0,1996.0,2.0,0.0,30.0,0.0,2.0,1.0,26.1,0.0,0.0,0.0,5.0,7.0,85.0,9.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,2.0,7.0,0.0,9.0,0.0,0.0,0.0,4.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papu Gómez,MF,Argentina,34.0,1988.0,2.0,2.0,107.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,671.0,74.0,40.0,43.0,11.0,12.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,69.0,0.0,8.0,39.0,23.0,1.0,69.0,2.0,1.0,0.0,52.0,334.0,117.0,2.0,2.0,0.0,1.0,1.0,58.0,9.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Craig Goodwin,MF,Australia,30.0,1991.0,4.0,3.0,234.0,1.0,2.0,1.0,16.1,0.0,0.0,0.0,58.0,95.0,955.0,348.0,29.0,37.0,17.0,29.0,8.0,18.0,1.0,5.0,6.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,14.0,1.0,5.0,117.0,4.0,21.0,48.0,48.0,4.0,117.0,0.0,0.0,0.0,50.0,201.0,98.0,3.0,2.0,0.0,2.0,3.0,75.0,15.0,4.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0
Leon Goretzka,MF,Germany,27.0,1995.0,3.0,2.0,159.0,0.0,4.0,1.0,16.7,0.0,0.0,0.0,42.0,57.0,552.0,132.0,24.0,28.0,11.0,15.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,2.0,72.0,4.0,14.0,33.0,25.0,4.0,72.0,0.0,0.0,0.0,33.0,171.0,113.0,4.0,2.0,1.0,2.0,2.0,43.0,2.0,5.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Mario Götze,MF,Germany,30.0,1992.0,2.0,0.0,36.0,0.0,1.0,1.0,14.3,0.0,0.0,0.0,21.0,23.0,240.0,83.0,15.0,15.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,7.0,19.0,5.0,30.0,2.0,0.0,2.0,12.0,54.0,33.0,2.0,2.0,0.0,2.0,0.0,18.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
Jack Grealish,FW,England,26.0,1995.0,5.0,0.0,86.0,1.0,1.0,1.0,8.8,0.0,0.0,0.0,48.0,54.0,612.0,103.0,32.0,33.0,12.0,14.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,72.0,2.0,12.0,35.0,26.0,5.0,72.0,9.0,3.0,2.0,59.0,476.0,192.0,4.0,4.0,3.0,1.0,0.0,61.0,12.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0
Antoine Griezmann,MF,France,31.0,1991.0,7.0,6.0,537.0,0.0,6.0,2.0,17.6,1.0,0.0,0.0,258.0,329.0,4900.0,1373.0,123.0,135.0,89.0,112.0,42.0,66.0,3.0,21.0,26.0,10.0,5.0,36.0,1.0,0.0,0.0,3.0,9.0,3.0,40.0,0.0,0.0,0.0,34.0,5.0,4.0,384.0,11.0,51.0,190.0,147.0,14.0,384.0,10.0,4.0,5.0,201.0,987.0,389.0,10.0,4.0,4.0,6.0,9.0,250.0,31.0,14.0,8.0,9.0,5.0,0.0,3.0,5.0,2.0,8.0,3.0,5.0,8.0,7.0,0.0
Kamil Grosicki,MF,Poland,34.0,1988.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,61.0,30.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,1.0,6.0,1.0,1.0,0.0,6.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Gruezo,MF,Ecuador,27.0,1995.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,311.0,108.0,4.0,4.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.0,0.0,6.0,12.0,2.0,0.0,19.0,0.0,0.0,0.0,15.0,59.0,30.0,1.0,1.0,0.0,3.0,0.0,15.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Grujić,MF,Serbia,26.0,1996.0,1.0,0.0,13.0,0.0,1.0,1.0,29.6,0.0,0.0,0.0,14.0,17.0,230.0,62.0,4.0,5.0,8.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,21.0,2.0,4.0,12.0,5.0,0.0,21.0,1.0,0.0,1.0,12.0,94.0,77.0,3.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Andrés Guardado,MF,Mexico,35.0,1986.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,190.0,15.0,5.0,5.0,5.0,7.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,6.0,16.0,1.0,0.0,23.0,0.0,0.0,0.0,10.0,35.0,22.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,2.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Nemanja Gudelj,MF,Serbia,30.0,1991.0,2.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,52.0,755.0,229.0,23.0,24.0,18.0,23.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,61.0,2.0,24.0,32.0,5.0,0.0,61.0,0.0,0.0,0.0,38.0,192.0,116.0,1.0,0.0,0.0,2.0,2.0,42.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0
Mattéo Guendouzi,FW,France,23.0,1999.0,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,399.0,79.0,17.0,21.0,9.0,9.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,37.0,1.0,5.0,22.0,10.0,1.0,37.0,0.0,0.0,0.0,25.0,76.0,38.0,0.0,3.0,0.0,0.0,1.0,24.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphaël Guerreiro,DF,Portugal,28.0,1993.0,4.0,3.0,279.0,1.0,3.0,1.0,17.7,0.0,0.0,0.0,156.0,185.0,2301.0,856.0,87.0,95.0,56.0,68.0,8.0,14.0,2.0,6.0,9.0,4.0,2.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,17.0,2.0,1.0,208.0,2.0,45.0,92.0,72.0,6.0,208.0,2.0,2.0,0.0,109.0,598.0,450.0,10.0,9.0,0.0,1.0,1.0,139.0,20.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0
Cho Guesung,FW,Korea,24.0,1998.0,4.0,3.0,275.0,2.0,9.0,5.0,11.4,0.0,0.0,0.0,40.0,63.0,603.0,156.0,22.0,33.0,14.0,21.0,2.0,4.0,0.0,1.0,5.0,2.0,0.0,4.0,1.0,0.0,0.0,7.0,6.0,4.0,1.0,0.0,0.0,0.0,4.0,21.0,12.0,90.0,3.0,12.0,33.0,45.0,13.0,90.0,5.0,0.0,4.0,50.0,168.0,26.0,0.0,3.0,0.0,5.0,5.0,67.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0
Pape Gueye,MF,Senegal,23.0,1999.0,3.0,1.0,153.0,0.0,4.0,2.0,24.8,0.0,0.0,0.0,45.0,62.0,811.0,205.0,23.0,27.0,13.0,15.0,9.0,14.0,0.0,2.0,5.0,2.0,1.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,3.0,81.0,2.0,17.0,46.0,19.0,3.0,81.0,1.0,0.0,1.0,42.0,154.0,55.0,1.0,1.0,0.0,3.0,3.0,42.0,4.0,4.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0
Bruno Guimarães,MF,Brazil,24.0,1997.0,2.0,0.0,69.0,0.0,5.0,2.0,12.4,0.0,0.0,0.0,43.0,54.0,663.0,251.0,23.0,25.0,13.0,16.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,67.0,2.0,6.0,28.0,33.0,7.0,67.0,2.0,2.0,0.0,43.0,203.0,103.0,2.0,4.0,0.0,3.0,2.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
İlkay Gündoğan,MF,Germany,31.0,1990.0,3.0,3.0,189.0,1.0,5.0,2.0,25.9,0.0,1.0,1.0,150.0,168.0,2431.0,659.0,78.0,86.0,56.0,57.0,11.0,15.0,0.0,1.0,18.0,4.0,0.0,24.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,3.0,2.0,188.0,2.0,17.0,118.0,55.0,6.0,187.0,2.0,2.0,0.0,111.0,695.0,377.0,3.0,7.0,1.0,4.0,1.0,142.0,6.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0
Erick Gutiérrez,MF,Mexico,26.0,1995.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,340.0,56.0,13.0,14.0,11.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,35.0,1.0,5.0,27.0,3.0,0.0,35.0,1.0,0.0,0.0,25.0,115.0,58.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
Joško Gvardiol,DF,Croatia,20.0,2002.0,7.0,7.0,690.0,1.0,2.0,1.0,16.8,0.0,0.0,0.0,464.0,519.0,8363.0,3112.0,195.0,204.0,224.0,244.0,39.0,58.0,0.0,1.0,26.0,1.0,0.0,32.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,48.0,3.0,5.0,602.0,85.0,273.0,312.0,21.0,4.0,602.0,2.0,1.0,0.0,438.0,2683.0,1531.0,11.0,8.0,1.0,1.0,2.0,422.0,4.0,9.0,6.0,5.0,4.0,0.0,5.0,8.0,3.0,8.0,4.0,4.0,11.0,37.0,0.0
Asiri Haitham,FW,Saudi,21.0,2001.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
Ehsan Hajsafi,MF,IR,32.0,1990.0,3.0,3.0,237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,98.0,1085.0,442.0,25.0,38.0,26.0,30.0,6.0,23.0,0.0,2.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,0.0,10.0,2.0,0.0,121.0,3.0,34.0,58.0,29.0,3.0,121.0,2.0,0.0,2.0,63.0,343.0,224.0,7.0,3.0,0.0,2.0,1.0,69.0,5.0,6.0,3.0,2.0,3.0,1.0,3.0,5.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0
Achraf Hakimi,DF,Morocco,23.0,1998.0,7.0,7.0,631.0,0.0,4.0,1.0,26.5,1.0,0.0,0.0,312.0,382.0,4121.0,1792.0,207.0,232.0,63.0,80.0,19.0,32.0,1.0,6.0,14.0,6.0,5.0,20.0,0.0,0.0,0.0,6.0,13.0,0.0,12.0,0.0,0.0,0.0,46.0,5.0,8.0,482.0,25.0,186.0,189.0,115.0,14.0,482.0,15.0,2.0,9.0,274.0,1325.0,735.0,10.0,10.0,4.0,17.0,8.0,279.0,24.0,26.0,17.0,15.0,10.0,1.0,17.0,28.0,11.0,7.0,1.0,6.0,9.0,12.0,0.0
Abderrazak Hamdallah,FW,Morocco,31.0,1990.0,4.0,0.0,68.0,0.0,2.0,1.0,7.8,0.0,0.0,0.0,8.0,15.0,64.0,11.0,7.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,27.0,2.0,2.0,14.0,12.0,5.0,27.0,3.0,2.0,1.0,11.0,123.0,61.0,3.0,2.0,2.0,4.0,3.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
